DATEPRD;WELL_BORE_CODE;NPD_WELL_BORE_CODE;NPD_WELL_BORE_NAME;NPD_FIELD_CODE;NPD_FIELD_NAME;NPD_FACILITY_CODE;NPD_FACILITY_NAME;ON_STREAM_HRS;AVG_DOWNHOLE_PRESSURE;AVG_DOWNHOLE_TEMPERATURE;AVG_DP_TUBING;AVG_ANNULUS_PRESS;AVG_CHOKE_SIZE_P;AVG_CHOKE_UOM;AVG_WHP_P;AVG_WHT_P;DP_CHOKE_SIZE;BORE_GAS_VOL;BORE_WAT_VOL;BORE_WI_VOL;FLOW_KIND;WELL_TYPE;BORE_OIL_VOL
28.05.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;247                                                                                                                                                                                                                                                                                   ,975;106                 ,718;198                 ,907;0;65                           ,78377;%;49                      ,068;92                              ,221;15                                ,614;361766;2162;;production;OP;2535
29.05.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;245                                                                                                                                                                                                                                                                                   ,737;106                 ,733;199                 ,018;0;70                           ,22504;%;46                      ,719;92                              ,269;13                                ,257;394752;3126;;production;OP;2779
30.05.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;246                                                                                                                                                                                                                                                                                   ,829;106                 ,724;198                 ,883;0;67                           ,32755;%;47                      ,946;91                              ,879;14                                ,41;371374;2993;;production;OP;2649
31.05.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;259                                                                                                                                                                                                                                                                                   ,125;106                 ,583;197                 ,863;0;42                           ,275;%;61                        ,262;91                              ,868;28                                ,094;220359;1668;;production;OP;1603
01.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;257                                                                                                                                                                                                                                                                                   ,859;106                 ,606;198                 ,917;0;46                           ,69346;%;58                      ,942;91                              ,794;25                                ,92;260175;1298;;production;OP;1859
02.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;248                                                                                                                                                                                                                                                                                   ,967;106                 ,718;200                 ,194;0;62                           ,17;%;48                         ,772;92                              ,005;15                                ,333;380985;2992;;production;OP;2697
03.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;247                                                                                                                                                                                                                                                                                   ,901;106                 ,735;200                 ,196;0;66                           ,37989;%;47                      ,705;92                              ,836;14                                ,216;388901;2971;;production;OP;2735
04.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;247                                                                                                                                                                                                                                                                                   ,781;106                 ,754;200                 ,793;0;71                           ,00844;%;46                      ,989;92                              ,858;13                                ,465;394727;2948;;production;OP;2773
05.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;247                                                                                                                                                                                                                                                                                   ,809;106                 ,766;201                 ,331;0;76                           ,63733;%;46                      ,478;92                              ,336;12                                ,944;401084;3467;;production;OP;2811
06.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;248                                                                                                                                                                                                                                                                                   ,161;106                 ,773;201                 ,649;0;76                           ,69223;%;46                      ,511;92                              ,768;12                                ,963;399979;3351;;production;OP;2801
07.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;249                                                                                                                                                                                                                                                                                   ,356;106                 ,764;201                 ,677;0;66                           ,77536;%;47                      ,679;93                              ,037;14                                ,164;386091;3163;;production;OP;2696
08.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;249                                                                                                                                                                                                                                                                                   ,636;106                 ,757;201                 ,78;0;65                            ,25718;%;47                      ,856;92                              ,982;14                                ,363;382028;3140;;production;OP;2676
09.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;249                                                                                                                                                                                                                                                                                   ,523;106                 ,755;201                 ,826;0;65                           ,90307;%;47                      ,697;93                              ,028;14                                ,201;382530;2962;;production;OP;2678
10.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;249                                                                                                                                                                                                                                                                                   ,541;106                 ,753;201                 ,924;0;66                           ,15916;%;47                      ,616;93                              ,11;14                                 ,117;374325;3077;;production;OP;2676
11.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;249                                                                                                                                                                                                                                                                                   ,543;106                 ,75;201                  ,716;0;66                           ,15313;%;47                      ,827;93                              ,012;14                                ,321;374542;3195;;production;OP;2626
12.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;249                                                                                                                                                                                                                                                                                   ,582;106                 ,748;201                 ,695;0;66                           ,26804;%;47                      ,887;92                              ,264;14                                ,395;373944;3311;;production;OP;2613
13.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;249                                                                                                                                                                                                                                                                                   ,599;106                 ,746;201                 ,692;0;66                           ,2936;%;47                       ,907;92                              ,902;14                                ,42;374703;2952;;production;OP;2623
14.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;23                                                                                                                                                                                                                                                                                       ,17;249                  ,998;106                 ,74;201                             ,826;0;64                        ,45722;%;48                          ,172;93                                ,001;14                             ,719;371658;3446;;production;OP;2598
15.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,383;106                 ,729;201                 ,336;0;62                           ,249;%;49                        ,047;92                              ,997;15                                ,629;362746;3521;;production;OP;2534
16.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,967;106                 ,72;200                  ,963;0;60                           ,22994;%;50                      ,003;92                              ,807;16                                ,607;356112;3386;;production;OP;2486
17.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,064;106                 ,718;200                 ,611;0;60                           ,11689;%;50                      ,453;92                              ,878;17                                ,052;357432;3428;;production;OP;2495
18.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,194;106                 ,716;201                 ,35;0;60                            ,30964;%;49                      ,843;92                              ,431;16                                ,439;357147;3366;;production;OP;2490
19.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;22                                                                                                                                                                                                                                                                                       ,58;255                  ,798;106                 ,653;201                            ,098;0;51                        ,97866;%;54                          ,7;90                                  ,779;21                             ,159;283897;2712;;production;OP;1957
20.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,707;106                 ,713;201                 ,229;0;60                           ,55078;%;49                      ,478;92                              ,562;16                                ,289;350054;3554;;production;OP;2452
21.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,93;106                  ,715;201                 ,372;0;59                           ,84522;%;49                      ,559;92                              ,96;16                                 ,382;348879;3525;;production;OP;2444
22.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,023;106                 ,71;201                  ,544;0;59                           ,67527;%;49                      ,479;92                              ,698;16                                ,453;348000;3489;;production;OP;2428
23.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,075;106                 ,707;201                 ,696;0;59                           ,81898;%;49                      ,38;91                               ,811;16                                ,236;347807;3497;;production;OP;2422
24.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,91;106                  ,7;201                   ,301;0;59                           ,65103;%;49                      ,609;92                              ,647;16                                ,441;343280;3496;;production;OP;2424
25.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,772;106                 ,692;201                 ,42;0;59                            ,6431;%;49                       ,352;92                              ,946;16                                ,183;344715;3386;;production;OP;2397
26.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,904;106                 ,689;201                 ,041;0;59                           ,72202;%;49                      ,863;93                              ,055;16                                ,711;342561;3396;;production;OP;2395
27.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,913;106                 ,685;201                 ,015;0;59                           ,63369;%;49                      ,898;92                              ,323;16                                ,773;343058;3391;;production;OP;2388
28.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,071;106                 ,686;200                 ,402;0;59                           ,60417;%;50                      ,669;91                              ,923;17                                ,528;342371;3396;;production;OP;2381
29.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,2;106                   ,686;200                 ,901;0;59                           ,75895;%;50                      ,299;92                              ,529;17                                ,151;342138;3367;;production;OP;2380
30.06.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,29;106                  ,683;200                 ,863;0;59                           ,74206;%;50                      ,427;93                              ,132;17                                ,276;340709;3396;;production;OP;2375
01.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,276;106                 ,678;200                 ,82;0;59                            ,85906;%;50                      ,456;90                              ,764;17                                ,326;340848;3414;;production;OP;2370
02.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,573;106                 ,666;200                 ,942;0;57                           ,34071;%;51                      ,631;91                              ,093;18                                ,529;331205;3335;;production;OP;2298
03.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;262                                                                                                                                                                                                                                                                                   ,271;106                 ,528;198                 ,476;0;41                           ,3399;%;63                       ,795;91                              ,407;30                                ,717;279405;2916;;production;OP;1908
04.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;263                                                                                                                                                                                                                                                                                   ,064;106                 ,477;199                 ,114;0;39                           ,86726;%;63                      ,95;90                               ,336;30                                ,992;266509;2736;;production;OP;1834
05.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;263                                                                                                                                                                                                                                                                                   ,652;106                 ,461;197                 ,267;0;39                           ,12118;%;66                      ,385;91                              ,129;33                                ,442;261444;2674;;production;OP;1800
06.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;263                                                                                                                                                                                                                                                                                   ,415;106                 ,46;198                  ,211;0;39                           ,4092;%;65                       ,204;92                              ,253;32                                ,243;263113;2707;;production;OP;1793
07.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;263                                                                                                                                                                                                                                                                                   ,733;106                 ,454;200                 ,081;0;39                           ,39514;%;63                      ,651;90                              ,256;30                                ,718;268895;2815;;production;OP;1841
08.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;263                                                                                                                                                                                                                                                                                   ,714;106                 ,45;200                  ,873;0;39                           ,27982;%;62                      ,842;90                              ,882;29                                ,886;265260;2815;;production;OP;1819
09.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;263                                                                                                                                                                                                                                                                                   ,624;106                 ,446;200                 ,868;0;39                           ,46754;%;62                      ,756;91                              ,04;29                                 ,81;263330;2834;;production;OP;1805
10.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;22                                                                                                                                                                                                                                                                                       ,42;269                  ,395;106                 ,369;201                            ,612;0;32                        ,99242;%;67                          ,782;89                                ,273;34                             ,919;206141;2238;;production;OP;1394
11.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;263                                                                                                                                                                                                                                                                                   ,78;106                  ,435;201                 ,046;0;39                           ,69323;%;62                      ,734;90                              ,017;29                                ,739;252875;2873;;production;OP;1730
12.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;258                                                                                                                                                                                                                                                                                   ,763;106                 ,5;201                   ,58;0;47                            ,93238;%;57                      ,183;92                              ,503;24                                ,144;295471;3297;;production;OP;2033
13.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,82;106                  ,627;202                 ,869;0;62                           ,14512;%;47                      ,951;93                              ,109;14                                ,713;372301;4061;;production;OP;2583
14.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,053;106                 ,633;203                 ,008;0;62                           ,3114;%;48                       ,046;92                              ,991;14                                ,446;371452;4100;;production;OP;2582
15.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,235;106                 ,63;203                  ,207;0;62                           ,11278;%;48                      ,028;91                              ,557;14                                ,384;371282;3723;;production;OP;2574
16.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,321;106                 ,628;203                 ,331;0;61                           ,97844;%;47                      ,99;90                               ,606;14                                ,357;371287;3906;;production;OP;2573
17.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,389;106                 ,623;203                 ,474;0;61                           ,99488;%;47                      ,915;91                              ,736;14                                ,288;369934;3908;;production;OP;2562
18.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,395;106                 ,618;203                 ,558;0;62                           ,00895;%;47                      ,836;92                              ,121;14                                ,218;368216;3037;;production;OP;2552
19.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,292;106                 ,611;203                 ,533;0;62                           ,09188;%;47                      ,759;92                              ,873;14                                ,145;366496;3181;;production;OP;2545
20.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,043;106                 ,605;203                 ,582;0;62                           ,89802;%;47                      ,461;92                              ,538;13                                ,852;366949;3450;;production;OP;2546
21.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,873;106                 ,599;203                 ,561;0;63                           ,23613;%;47                      ,312;92                              ,767;13                                ,688;366306;3472;;production;OP;2541
22.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;250                                                                                                                                                                                                                                                                                   ,901;106                 ,593;203                 ,538;0;63                           ,31523;%;47                      ,363;93                              ,213;13                                ,745;365411;3505;;production;OP;2530
23.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,598;106                 ,584;203                 ,553;0;60                           ,84582;%;48                      ,045;93                              ,203;14                                ,465;348507;3374;;production;OP;2413
24.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,095;106                 ,573;203                 ,629;0;59                           ,20899;%;48                      ,467;93                              ,122;14                                ,918;344605;3345;;production;OP;2384
25.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,096;106                 ,568;203                 ,718;0;59                           ,19981;%;48                      ,378;92                              ,773;14                                ,831;343976;3352;;production;OP;2383
26.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,105;106                 ,562;203                 ,668;0;59                           ,10163;%;48                      ,437;93                              ,34;14                                 ,874;342144;3351;;production;OP;2370
27.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,063;106                 ,558;203                 ,756;0;59                           ,23994;%;48                      ,307;92                              ,974;14                                ,753;343678;3363;;production;OP;2377
28.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,155;106                 ,553;203                 ,743;0;59                           ,13208;%;48                      ,412;93                              ,254;14                                ,86;342499;3360;;production;OP;2371
29.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,204;106                 ,547;203                 ,75;0;59                            ,05109;%;48                      ,455;93                              ,122;14                                ,907;341715;3358;;production;OP;2363
30.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,205;106                 ,543;203                 ,806;0;59                           ,06488;%;48                      ,399;92                              ,863;14                                ,847;341180;3356;;production;OP;2364
31.07.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,145;106                 ,539;203                 ,802;0;59                           ,05603;%;48                      ,343;92                              ,906;14                                ,793;341097;3362;;production;OP;2361
01.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,149;106                 ,534;203                 ,786;0;58                           ,9806;%;48                       ,364;93                              ,313;14                                ,812;340159;3366;;production;OP;2355
02.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,173;106                 ,53;203                  ,819;0;58                           ,99018;%;48                      ,355;93                              ,326;14                                ,811;340870;3368;;production;OP;2360
03.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,147;106                 ,524;203                 ,874;0;59                           ,13101;%;48                      ,273;92                              ,951;14                                ,729;340678;3390;;production;OP;2360
04.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;252                                                                                                                                                                                                                                                                                   ,14;106                  ,519;203                 ,872;0;59                           ,15615;%;48                      ,268;93                              ,36;14                                 ,712;340690;3385;;production;OP;2358
05.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;22                                                                                                                                                                                                                                                                                       ,67;254                  ,149;106                 ,491;204                            ,358;0;54                        ,62199;%;49                          ,791;92                                ,391;16                             ,708;300998;3199;;production;OP;2065
06.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,719;106                 ,521;203                 ,933;0;59                           ,27793;%;47                      ,786;92                              ,622;14                                ,907;334404;3569;;production;OP;2307
07.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;22                                                                                                                                                                                                                                                                                       ,67;254                  ,969;106                 ,482;205                            ,108;0;52                        ,79988;%;49                          ,861;90                                ,569;17                             ,243;288793;3071;;production;OP;1977
08.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,67;106                  ,517;203                 ,828;0;59                           ,23669;%;47                      ,842;93                              ,286;15                                ,235;335464;3585;;production;OP;2314
09.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,639;106                 ,513;203                 ,759;0;59                           ,13722;%;47                      ,88;93                               ,182;15                                ,282;336484;3579;;production;OP;2324
10.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,636;106                 ,508;203                 ,756;0;59                           ,05126;%;47                      ,881;93                              ,027;15                                ,275;336443;3475;;production;OP;2328
11.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,588;106                 ,504;203                 ,675;0;59                           ,13073;%;47                      ,913;93                              ,409;15                                ,294;336347;3490;;production;OP;2332
12.08.2010;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;251                                                                                                                                                                                                                                                                                   ,57;106                  ,498;203                 ,64;0;59                            ,19401;%;47                      ,93;93                               ,173;15                                ,328;336776;3494;;production;OP;2326
